title,description,price,rating,seller,image
"SAMSUNG 27"" 180 Hz Fast IPS QHD Gaming Monitor FreeSync (AMD Adaptive Sync) 2560 x 1440 (2K) sRGB 99% Odyssey G50D LS27DG500ENXZA","27"" ,Fast IPS QHD 2560 x 1440 (2K) ,180 Hz, 1ms Response Time (GtG) ,FreeSync (AMD Adaptive Sync) ,1,000:1 (Typ.) ,16.7 Million ,Height, Pivot, Swivel, Tilt Stand Adjustment ,1 x DisplayPort 1.2 / 1 x HDMI 2.0 ,Power Cable 1.5 m / 4.9 ft. DP Cable ,",$269.99 ,5,Newegg,https://c1.neweggimages.com/ProductImage/24-027-313-01.jpg
"MSI 32"" Gaming Monitor, 2560 x 1440 (QHD) Curved Gaming Monitor, 1 ms, 170Hz, FreeSync Premium, 1500R, HDMI, DisplayPort, Tilt, Swivel, Pivot and Height Adjustable,G32CQ5P","Curved Gaming display (1500R) - The best gameplay immersion. ,170Hz Refresh Rate - Real smooth gaming. ,1ms response time - eliminate screen tearing and choppy frame rates. ,Night Vision - See every detail clearly in the dark, helping you find and attack enemies before they notice. ,Adaptive-sync Technology - Tear free, stutter free, fluid gaming. ,Anti-Flicker and Less Blue Light - game even longer and prevent eye strain and fatique. ,Frameless design - Ultimate gameplay experience. ,178° wide view angle. ,",$269.99 ,4.7,Newegg,https://c1.neweggimages.com/ProductImage/24-475-331-05.jpg
"Acer Nitro Gaming XV273K V3BMIIPRX 27"" IPS 3840x2160 UHD Up to 160Hz 0.5ms Response Time DCI-P3 95% Wide Color Gamut AMD FreeSync Premium HDR400 Monitor, HDMIx2, DisplayPort, Speakers","27"" IPS 3 side frameless 3840x2160 UHD Display ,160Hz refresh rate and 0.5ms response time ,VESA DisplayHDR400 ,DCI-P3 95% wide color gamut ,AMD Freesync Premium Technology ,Full functional ergo stand ,HDMIx2, DisplayPortx1, Speakers ,",$269.99 ,4.4,Newegg,https://c1.neweggimages.com/ProductImage/24-011-500-29.png
"GIGABYTE - GS27QA SA - 27"" IPS Gaming Monitor - QHD 2560x1440 - 180Hz - 1ms MPRT - AMD FreeSync - HDMI, DP - Black","Resolution & Panel: 27"" QHD 2560x1440 IPS Gaming Monitor ,Refresh Rate & Response: 180Hz refresh rate, 1ms MPRT response time ,Color Accuracy: 100% sRGB, 8 bit ,Connectivity: 2x HDMI 2.0, 1x Displayport 1.4, 1x Earphone Jack ,VESA Wall Mount Compatible 100*100mm ,Accessories: Power cables, DP cable, QSG, Warranty card ,",$269.99 ,4.4,Newegg,https://c1.neweggimages.com/ProductImage/24-012-083-06.jpg
"Acer Nitro KG251Q Zbiip 24.5” Full HD (1920 x 1080) Gaming Monitor with AMD FreeSync Premium Technology, Up to 250Hz Refresh Rate, 1ms (VRB), HDR Support","24.5"" Full HD (1920 x 1080) Widescreen VA Monitor with AMD FreeSync Premium Technology ,Response Time: 1ms (VRB) ,Panel Type: VA ,Refresh Rate: Up to 250Hz ,Acer VisionCare Technologies ,Ports: 1 x Display Port 1.2 and 2 x HDMI 2.0 ,",$109.99 ,4,Newegg,https://c1.neweggimages.com/ProductImage/24-011-438-14.png
"ASUS TUF Gaming 27"" 1080P HDR Monitor (VG279QM1A) - Full HD (1920 x 1080), 280Hz, 1ms, Fast IPS, Extreme Low Motion Blur Sync, Freesync Premium, G-SYNC Compatible, Speakers, Variable Overdrive","27-inch Full HD(1920x1080) gaming monitor with overclock to 280Hz refresh rate designed for professional gamers and immersive gameplay ,ASUS Extreme Low Motion Blur Sync (ELMB Sync) technology enables ELMB and variable-refresh-rate technologies to work simultaneously to eliminate ghosting and tearing for sharp gaming visuals with high frame rates ,FreeSync Premium and G-Sync compatible, and VESA AdaptiveSync technologies deliver a seamless, tear-free gaming experience by enabling VRR (variable refresh rate) by default ,High Dynamic Range (HDR) technology supports HDR-10 format to enhance bright and dark areas ,What's in the box: DisplayPort cable, HDMI cable, L-shaped Screwdriver, Power cord, Quick start guide, Warranty Card ,Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 8/31/2024) ,",$269.99 ,5,Newegg,https://c1.neweggimages.com/ProductImage/24-281-266-10.jpg
"GIGABYTE 32"" (31.5"" Viewable) 165 Hz VA QHD Gaming Monitor FreeSync Premium (AMD Adaptive Sync) 2560 x 1440 (2K) 78% DCI-P3, 109% sRGB GS32QC US","32"" (31.5"" Viewable) ,VA QHD 2560 x 1440 (2K) ,165 Hz ,FreeSync Premium (AMD Adaptive Sync) ,3500:1 ,Tilt(angle): -5°~+20° ,1 x DisplayPort 1.4 / 2 x HDMI 2.0 ,",$269.99 ,4.5,Newegg,https://c1.neweggimages.com/ProductImage/24-012-068-20.jpg
"ASUS TUF Gaming VG27VH1B 27"" Curved Monitor, 1080P Full HD, 165Hz (Supports 144Hz), Extreme Low Motion Blur, Adaptive-sync, FreeSync Premium, 1ms MPRT, Eye Care, HDMI D-Sub","27-inch Full HD (1920 x 1080) 1500R curved gaming monitor with ultrafast 165Hz refresh rate designed for professional gamers and immersive gameplay ,ASUS Extreme Low Motion Blur (ELMB) technology enables a 1ms response time (MPRT) together with Adaptive-sync, eliminating ghosting and tearing for sharp gaming visuals with high frame rates. ,FreeSync Premium technology to eliminate screen tearing and choppy frame rates ,Shadow Boost enhances image details in dark areas, brightening scenes without over-exposing bright areas ,Flexible connectivity options with HDMI (V2.0) and D-Sub ,Supports both Adaptive-Sync with NVIDIA GeForce graphics cards and FreeSync with AMD Radeon graphics cards (Compatible with NVIDIA GeForce GTX 10 series, GTX 16 series, RTX 20 series and newer graphics cards) ,Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 8/31/2024) ,",$109.99 ,4.5,Newegg,https://c1.neweggimages.com/ProductImage/24-281-063-12.png
"ASUS TUF Gaming 27"" 1440P HDR Curved Monitor (VG27WQ1B) - QHD (2560 x 1440), 165Hz (Supports 144Hz), 1ms, Extreme Low Motion Blur, Speaker, FreeSync Premium, VESA Mountable, DisplayPort, HDMI, Black","27-inch WQHD (2560x1440) 1500R curved gaming monitor with ultrafast 165Hz refresh rate (supports 144Hz) designed for professional gamers and immersive gameplay ,ASUS Extreme Low Motion Blur (ELMB) technology enables a 1ms response time (MPRT) together with Adaptive-sync, eliminating ghosting and tearing for sharp gaming visuals with high frame rates ,FreeSync Premium technology supported through DP and HDMI ports providing variable refresh rates for low latency, stuttering-free and tearing-free while gaming ,Shadow Boost enhances image details in dark areas, brightening scenes without over-exposing bright areas ,Robust connectivity with HDMI(v2.0) x2 and DP 1.2 ,ASUS Eye Care technology with TUV Rheinland Certification for Flicker-free and Low Blue Light technology to minimize eye fatigue and ensure a comfortable viewing experience ,Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 8/31/2024) ,",$269.99 ,4,Newegg,https://c1.neweggimages.com/ProductImage/24-281-084-02.png
"LG 32"" (31.5"" Viewable) 180 Hz VA QHD Gaming Monitor FreeSync (AMD Adaptive Sync) 2560 x 1440 (2K) sRGB 99% (CIE1931) UltraGear 32GS60QC-B","32"" (31.5"" Viewable) Curved Gaming Monitor ,QHD 1000R ,180Hz refresh rate ,1ms (GtG) response time ,HDR10 / up to sRGB 99% color gamut expression ,3-side virtually borderless design ,AMD FreeSync™ / VESA certified AdaptiveSync ,",$269.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/24-026-415-01.jpg
"MSI Optix G274RW 27"" 16:9 Gaming Monitor White, 170Hz 1ms, 1920 x 1080 (FHD), G-Sync Compatible, Height Adjustable Arm, RGB LED","IPS Panel - Optimize screen colors and brightness to enhance your viewing experience. ,170Hz Refresh Rate - Respond faster with smoother frames. ,1ms Response Time - Eliminate screen tearing and choppy frame rates ,NVIDIA G-SYNC Compatible - Prevent screen tearing or stuttering, producing ultra-smooth lag-free gameplay. , , , , , , ,",$269.99 ,4.8,Newegg,https://c1.neweggimages.com/ProductImage/24-475-215-20.jpg
"ASUS TUF Gaming 24"" (23.8"" Viewable) VG247Q1A Full HD 1080P 165Hz (Supports 144Hz), 1ms, Extreme Low Motion Blur, Adaptive-sync, FreeSync Premium, Shadow Boost, Speakers, Eye Care, HDMI, DisplayPort Gaming Monitor","23.8"" Full HD (1920 x 1080) gaming monitor with ultrafast 165Hz (supports 144Hz) refresh rate designed for professional gamers and immersive gameplay ,ASUS Extreme Low Motion Blur (ELMB) technology enables a 1ms response time (MPRT) together with Adaptive-sync, eliminating ghosting for sharp gaming visuals with high frame rates ,FreeSync Premium technology to eliminate screen tearing and choppy frame rates ,Supports both Adaptive-Sync with NVIDIA GeForce* graphics cards and FreeSync with AMD Radeon graphics cards *Compatible with NVIDIA GeForce GTX 10 series, GTX 16 series, RTX 20 series and newer graphics cards ,Full HD (1920 X 1080) @120Hz output on PS5 & Xbox Series X/S ,Robust connectivity with DisplayPort 1.2 and HDMI (v1.4) x2 ports ,What’s in the box: Power Cord, DisplayPort Cable, HDMI Cable, Warranty Card, Quick Start Guide ,Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 8/31/2024) ,",$109.99 ,4.1,Newegg,https://c1.neweggimages.com/ProductImage/24-281-140-V07.jpg
"MSI 24"" 180 Hz VA FHD Gaming Monitor 1920 x 1080 85% Adobe RGB / 81% DCI-P3 / 108% sRGB G2422C","Curved Gaming display (1500R) - The best gameplay immersion. ,180Hz Refresh Rate - Real smooth gaming. ,1ms response time - eliminate screen tearing and choppy frame rates. ,Wide Color Gamut - Game colors and details will look more realistic and refined, to push game immersion to its limits. ,Anti-Flicker and Less Blue Light - game even longer and prevent eye strain and fatique. ,Frameless design - Ultimate gameplay experience. ,178° wide view angle. ,",$109.99 ,4,Newegg,https://c1.neweggimages.com/ProductImage/24-475-332-03.jpg
"AOC 24B2H2 24” Frameless IPS Monitor, FHD 1920x1080, 100Hz, 106% sRGB, AOC 24B2H2 24” Frameless IPS Monitor, FHD 1920x1080, 100Hz, 106% sRGB, for Home and Office, 2X HDMI , Low Blue Mode, VESA Compatible,Black","24"" (23.8"" Viewable) ,IPS FHD 1920 x 1080 ,100 Hz ,20,000,000:1 ,Tilt: -3.5+/-1.5°~+19.5+/-1.5° ,2 x HDMI 1.4 ,Monitor with stand Cables: HDMI cable, Power cable User Documentation ,",$109.99 ,5,Newegg,https://c1.neweggimages.com/ProductImage/24-160-517-03.png
"ASUS TUF Gaming VG24VQE 24"" (23.6"" Viewable) Full HD 1920 x 1080 1ms (MPRT) 165Hz HDMI, DisplayPort FreeSync Premium Curved Gaming Monitor","23.6-inch Full HD (1920 x 1080) 1500R gaming monitor with ultrafast 165Hz refresh rate designed for professional gamers and immersive gameplay ,ASUS Extreme Low Motion Blur (ELMB) technology enables a 1ms response time (MPRT), eliminating ghosting for sharp gaming visuals ,FreeSync Premium technology to eliminate screen tearing and choppy frame rates ,Shadow Boost enhances image details in dark areas, brightening scenes without over-exposing bright areas ,Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 8/31/2024) ,",$109.99 ,4.4,Newegg,https://c1.neweggimages.com/ProductImage/24-281-096-03.png
"MSI 27"" 180 Hz Rapid IPS QHD Gaming Monitor 2560 x 1440 (2K) MAG275QF","27"" ,Rapid IPS QHD 2560 x 1440 (2K) ,180 Hz ,1,000:1 ,16.7 Million ,Tilt -5° ~ 20° ,1 x DisplayPort 1.4 / 2 x HDMI 2.0b ,Power Cord, HDMI Cable ,",$249.99 ,3.5,Newegg,https://c1.neweggimages.com/ProductImage/24-475-390-01.jpg
"Samsung 24"" Odyssey G3 (G30D) FHD 180Hz 1ms Gaming Monitor with Ergonomic Stand - LS24DG302ENXZA","Samsung's Odyssey G30D Gaming Monitor features 180Hz refresh rate and 1ms response time (MPRT) for ultra-smooth action and minimal blur. ,AMD Radeon FreeSync keeps monitor and graphics card refresh rate in sync, reducing image tearing for seamless, smooth scenes. ,Black Equalizer allows you to adjust dark areas in games, letting you spot your enemies in even the darkest hiding nooks. ,Eye Saver Mode minimizes blue light and reduces irritating screen flicker for more comfortable gaming. ,3-sided borderless design provides maximum space for bigger, bolder gameplay, enabling a precise dual-monitor setup. ,Features an ergonomic stand to adjust your monitor height for optimal comfort when playing for extended periods of time. ,",$109.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/24-027-338-01.jpg
"Acer 23.8"" 100Hz FHD IPS gaming monitor 1ms FreeSync (AMD Adaptive Sync), 1920 x 1080, 99% sRGB VGA, HDMIx2, QG241Y Ebii","23.8” 1920x1080P IPS Display ,100Hz refresh rate and 1ms response time ,AMD Freesync Technology ,99% sRGB wide color gamut ,VGA, HDMIx2 ,",$109.99 ,4.7,Newegg,https://c1.neweggimages.com/ProductImage/24-011-459-04.png
"AOC 27"" 240 Hz QD-OLED QHD Gaming Monitor 2560 x 1440 (2K) sRGB (CIE1931): 147.7%, DCI-P3 (CIE1976): 110.2% AGON PRO AG276QZD2","27"" Monitor with stand QD-OLED QHD 2560 x 1440 (2K) ,240 Hz ,Adaptive-Sync,HDR 400 True Black, ,FlickerFree ,User Friendly Graphical Menu,VESA ,Wall Mount ,Compliant1 ,Kensington Security ,Slot, Includes AOC's eSaver software, ,G-Menu software ,Cables: HDMI cable, DP cable, Power cable, USB Cable User Documentation ,",$249.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/24-160-526-03.jpg
"Samsung 27"" Odyssey G3 (G30D) FHD 180Hz 1ms Gaming Monitor with Ergonomic Stand - LS27DG302ENXZA","Samsung's Odyssey G30D Gaming Monitor features 180Hz refresh rate and 1ms response time (MPRT) for ultra-smooth action and minimal blur. ,AMD Radeon FreeSync keeps monitor and graphics card refresh rate in sync, reducing image tearing for seamless, smooth scenes. ,Black Equalizer allows you to adjust dark areas in games, letting you spot your enemies in even the darkest hiding nooks. ,Eye Saver Mode minimizes blue light and reduces irritating screen flicker for more comfortable gaming. ,3-sided borderless design provides maximum space for bigger, bolder gameplay, enabling a precise dual-monitor setup. ,Features an ergonomic stand to adjust your monitor height for optimal comfort when playing for extended periods of time. ,",$269.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/24-027-339-01.jpg
"ASUS ROG Strix 24.5"" USB-C HDR400 Gaming Monitor (XG259CMS) - Full HD 1080p, 310Hz, 1ms, Fast IPS, 110% sRGB, Extreme Low Motion Blur Sync, G-SYNC Compatible, DisplayWidget, Tripod Socket","24.5-inch (1920 x 1080) HDR gaming monitor with ultrafast 310Hz refresh rate designed for professional gamers and immersive gameplay ,ASUS Fast IPS technology enables a 1ms response time (GTG) for sharp gaming visuals with high frame rates ,ASUS Extreme Low Motion Blur Sync (ELMB SYNC) technology enables ELMB together with variable refresh rate, eliminating ghosting and tearing for sharp gaming visuals with high frame rates. ,Wide color gamut with ASUS advanced gray-scale tracking technology ensures smoother color gradation delivered and uniformity ,DisplayWidget Center enables easy monitor settings adjustments with a mouse ,USB Type-C with DP Alt mode, meaning that you can connect your device with clutter-free set-up ,What's in the Box: DisplayPort cable, ROG pouch, ROG sticker, Power cord & adapter, Quick start guide, Warranty Card ,Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 08/31/2024) ,",$269.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/24-281-315-01.jpg
"MSI MAG274QRF QD E2 (27"" QHD, Rapid IPS with Quantum Dot Technology, 180Hz, 1ms GtG, HDR400, Height Adjustable)","Rapid IPS with Quantum Dot Technology ,Flat screen for eSports experience ,Rapid IPS Panel for better color contrast & accuracy ,Height adjustable arm ,Super narrow bezel for max viewing size ,MSI Gaming OSD ,RGB gaming LED finishing ,HDR ready provides eye-catching detail in gaming ,",$269.99 ,5,Newegg,https://c1.neweggimages.com/ProductImage/24-475-352-01.png
"ASUS TUF Gaming 34"" Ultra-wide Curved Monitor (VG34VQ3B) - 21:9 QHD (3440x1440), 180Hz, 1ms, Extreme Low Motion Blur Sync, FreeSync Premium, Speaker, 90% DCI-P3, DisplayWidget Center","34-inch QHD (3440x1440) 1500R curved gaming monitor with ultra-fast 180Hz refresh rate designed for professional gamers and immersive gameplay ,1ms MPRT response time for smooth gameplay, and ASUS Extreme Low Motion Blur (ELMB) SYNC technology to further reduce ghosting and motion blur ,FreeSync Premium delivers a seamless, tear-free gaming experience by enabling VRR (variable refresh rate) by default ,High Dynamic Range (HDR) technology with professional color gamut delivers contrast and color performance ,What's in the Box: DisplayPort cable, USB Type-B to A cable, L-shaped Screwdriver, Power cord, Quick start guide, Warranty Card ,Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 09/01/2023 to 08/31/2025) ,",$269.99 ,,antonline,https://c1.neweggimages.com/ProductImage/24-281-324-03.jpg
"BenQ MOBIUZ EX2710S 27"" FHD 1920 x 1080 165 Hz HDMI, DisplayPort, Audio FreeSync Premium (AMD Adaptive Sync) Built-in Speakers Flat Panel IPS Gaming Monitor","1920 x 1080 165 Hz ,HDMI DisplayPort ,1,000:1 ,16.7 Million ,Tilt (down/up): -5° - 20° ,Swivel (left/right): 20° / 20° ,Height Adjustment Stand: 130mm VESA Compatibility - Mountable ,",$109.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/24-014-866-S01.jpg
"ASUS ROG Strix 27"" 1440P USB-C HDR Gaming Monitor (XG27ACG-W) - White, QHD, 180Hz, 1ms, Fast IPS, DCI-P3 95%, Extreme Low Motion Blur Sync, G-Sync Compatible, Tripod Socket, AI Gaming","27-inch QHD (2560 x 1440) HDR gaming monitor with ultrafast 180Hz refresh rate designed for professional gamers and immersive gameplay ,ASUS Fast IPS technology enables a 1ms response time (GTG) for sharp gaming visuals with high frame rates ,ASUS Extreme Low Motion Blur Sync (ELMB SYNC) technology enables ELMB together with variable refresh rate, eliminating ghosting and tearing for sharp gaming visuals with high frame rates ,95% DCI-P3 color gamut with ASUS advanced gray-scale tracking technology ensures smoother color gradation delivered and uniformity ,ROG Gaming A.I technology with AI-powered features to enhance users' gaming experience ,What’s in the Box: DisplayPort cable, Power cord, ROG pouch, ROG sticker, Warranty Card, Quick start guide ,ASUS Rapid Replacement (ARR) 3 years warranty with cross shipping service included ,Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 08/31/2024) ,",$269.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/24-281-321-01.jpg
"MSI 25"" 250 Hz Rapid VA FHD Gaming Monitor 1920 x 1080 MAG255XFV","25"" ,Rapid VA FHD 1920 x 1080 ,250 Hz ,3000:1 ,16.7 Million ,Tilt -5° ~ 20° ,1 x DisplayPort 1.4 / 2 x HDMI 2.0b ,Power Cord, HDMI Cable ,",$109.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/24-475-391-01.jpg
"MSI 27"" 160 Hz Rapid IPS with Quantum Dot Technology UHD Gaming Monitor 3840 x 2160 (4K) MPG274URF QD","Rapid IPS Panel - Provides 0.5ms (GtG, Min.) fast response time, optimizes screen colors and brightness. ,4K UHD High Resolution - Games will look even better, displaying more details. ,160Hz Refresh Rate - Respond faster with smoother frames. ,0.5ms (GtG, Min.) Response Time - Eliminate screen tearing and choppy frame rates. ,HDMI 2.1 - Best solution for console users. 4K 120Hz with HDMI interface. Bandwidth is up to 48Gbps. ,Adjustable Stand - Easily change the position of the monitor for maximum ergonomics. ,VESA DisplayHDR 400 - Stunning visuals through contrast and shadow adjustment. ,AI Vision - The new AI Vision technology can not only reveal details in dark areas but also enhance overall brightness and saturate colors. ,",$269.99 ,5,Newegg,https://c1.neweggimages.com/ProductImage/24-475-375-21.png
